"IDORIGIN","YEAR","AI","SD","POLRT","MIL2","LEFT","BRIT","PCGNP","AINEW","SDNEW","IDGURR","AILAG","SDLAG","PERCHPCG","PERCHPOP","LPOP","PCGTHOU","DEMOC3","CWARCOW","IWARCOW2"
660,1982,NA,NA,4,0,NA,0,NA,NA,NA,660,NA,NA,NA,1.53,14.89,NA,NA,1,0
660,1983,NA,NA,3,0,NA,0,NA,NA,NA,660,NA,NA,NA,2.06,14.91,NA,NA,1,0
660,1984,NA,NA,3,0,NA,0,NA,NA,NA,660,NA,NA,NA,2.99,14.93,NA,NA,1,0
660,1985,NA,NA,3,0,NA,0,NA,NA,NA,660,NA,NA,NA,4.31,14.98,NA,NA,1,0
660,1986,NA,NA,3,0,NA,0,NA,NA,NA,660,NA,NA,NA,3.72,15.01,NA,NA,1,0
660,1987,NA,NA,2,0,NA,0,NA,NA,NA,660,NA,NA,NA,3.59,15.05,NA,NA,1,0
660,1988,NA,NA,2,0,0,0,NA,NA,NA,660,NA,NA,NA,1.75,15.07,NA,NA,1,0
660,1989,3,NA,2,0,0,0,NA,3,3,660,NA,NA,NA,2,15.09,NA,NA,1,0
660,1990,4,4,2,0,0,0,NA,4,4,660,3,3,NA,2.02,15.11,NA,2,1,0
660,1991,3,3,2,0,0,0,NA,3,3,660,4,4,NA,2.01,15.13,NA,2,0,0
660,1992,4,3,3,0,0,0,NA,4,3,660,3,3,NA,1.97,15.15,NA,2,0,0
660,1993,3,4,2,0,0,0,NA,3,4,660,4,3,NA,-23.3,14.88,NA,2,0,0
663,1976,2,2,2,0,0,1,1124,2,2,663,NA,NA,NA,NA,14.44,1.12,0,0,0
663,1977,NA,2,2,0,0,1,1176,2,2,663,2,2,4.63,3.78,14.48,1.18,0,0,0
663,1978,3,2,2,0,0,1,1350,3,2,663,2,2,14.8,3.9,14.52,1.35,0,0,0
663,1979,3,2,2,0,0,1,1516,3,2,663,3,2,12.3,3.86,14.56,1.52,0,0,0
663,1980,3,2,2,0,0,1,2066,3,2,663,3,2,36.28,3.81,14.6,2.07,0,0,0
663,1981,3,2,2,0,0,1,2535,3,2,663,3,2,22.7,3.85,14.63,2.54,0,0,0
663,1982,3,3,2,0,0,1,3007,3,3,663,3,2,18.62,3.93,14.67,3.01,0,0,0
663,1983,NA,2,2,0,0,1,3025,2,2,663,3,3,0.6,3.95,14.71,3.03,0,0,0
663,1984,2,2,3,0,0,1,2873,2,2,663,2,2,-5.02,3.92,14.75,2.87,0,0,0
663,1985,3,2,3,0,0,1,1970,3,2,663,2,2,-31.43,3.97,14.79,1.97,0,0,0
663,1986,3,2,3,0,0,1,2070,3,2,663,3,2,5.08,3.78,14.82,2.07,0,0,0
663,1987,3,2,3,0,0,1,2100,3,2,663,3,2,1.45,3.72,14.86,2.1,0,0,0
663,1988,3,2,2,0,0,1,2050,3,2,663,3,2,-2.38,3.58,14.9,2.05,0,0,0
663,1989,3,2,3,0,0,1,1480,3,2,663,3,2,-27.8,3.66,14.93,1.48,0,0,0
663,1990,3,2,3,0,0,1,1240,3,2,663,3,2,-16.22,7.26,15,1.24,0,0,0
663,1991,3,2,4,0,0,1,1060,3,2,663,3,2,-14.52,11.78,15.11,1.06,0,0,0
663,1992,2,2,5,0,0,1,1120,2,2,663,3,2,5.66,7.78,15.19,1.12,1,0,0
663,1993,2,2,4,0,0,1,1190,2,2,663,2,2,6.25,3.82,15.23,1.19,4,0,0
666,1976,4,1,6,0,0,1,4080,4,1,666,NA,NA,NA,NA,15.08,4.08,9,0,1
666,1977,2,2,6,0,0,1,4100,2,2,666,4,1,0.49,2.26,15.1,4.1,9,0,1
666,1978,3,2,6,0,0,1,4270,3,2,666,2,2,4.15,2.13,15.12,4.27,9,0,1
666,1979,2,1,6,0,0,1,4730,2,1,666,3,2,10.77,2.6,15.15,4.73,9,0,1
666,1980,2,2,6,0,0,1,5390,2,2,666,2,1,13.95,2.43,15.17,5.39,9,0,1
666,1981,2,2,6,0,0,1,6260,2,2,666,2,2,16.14,2.01,15.19,6.26,9,0,1
666,1982,2,2,6,0,0,1,6470,2,2,666,2,2,3.35,1.9,15.21,6.47,9,0,1
666,1983,2,2,6,0,0,1,6740,2,2,666,2,2,4.17,1.84,15.23,6.74,9,0,1
666,1984,3,2,6,0,0,1,6750,3,2,666,2,2,0.15,1.32,15.24,6.75,9,0,1
666,1985,3,2,6,0,0,1,6630,3,2,666,3,2,-1.78,1.78,15.26,6.63,9,0,1
666,1986,3,2,6,0,0,1,6850,3,2,666,3,2,3.32,1.56,15.27,6.85,9,0,1
666,1987,3,2,6,0,0,1,7750,3,2,666,3,2,13.14,1.63,15.29,7.75,9,0,1
666,1988,3,2,6,0,0,1,9190,3,2,666,3,2,18.58,1.67,15.31,9.19,9,0,1
666,1989,3,2,6,0,0,1,10070,3,2,666,3,2,9.58,1.71,15.32,10.07,9,0,0
666,1990,2,2,6,0,0,1,11360,2,2,666,3,2,12.81,2.81,15.35,11.36,9,0,0
666,1991,2,2,6,0,0,1,12070,2,2,666,2,2,6.25,6.8,15.42,12.07,9,0,0
666,1992,NA,2,6,0,0,1,13220,2,2,666,2,2,9.53,3.16,15.45,13.22,9,0,0
666,1993,NA,2,7,0,0,1,13760,2,2,666,2,2,4.08,5.51,15.5,13.76,9,0,0
670,1976,3,1,2,0,0,0,5430,3,1,670,NA,NA,NA,NA,15.84,5.43,0,0,0
670,1977,NA,2,2,0,0,0,7160,2,2,670,3,1,31.86,5.08,15.89,7.16,0,0,0
670,1978,NA,1,2,0,0,0,7770,1,1,670,2,2,8.52,5.48,15.94,7.77,0,0,0
670,1979,NA,2,2,0,0,0,8790,2,2,670,1,1,13.13,5.65,16,8.79,0,0,0
670,1980,3,2,2,0,0,0,10420,3,2,670,2,2,18.54,5.67,16.05,10.42,0,0,0
670,1981,NA,2,2,0,0,0,13070,2,2,670,3,2,25.43,5.74,16.11,13.07,0,0,0
670,1982,NA,2,2,0,0,0,14340,2,2,670,2,2,9.72,5.86,16.17,14.34,0,0,0
670,1983,3,2,2,0,0,0,12850,3,2,670,2,2,-10.39,5.84,16.22,12.85,0,0,0
670,1984,3,2,2,0,0,0,10220,3,2,670,3,2,-20.47,5.7,16.28,10.22,0,0,0
670,1985,3,2,2,0,0,0,8700,3,2,670,3,2,-14.87,5.47,16.33,8.7,0,0,0
670,1986,3,2,2,0,0,0,7810,3,2,670,3,2,-10.23,5.32,16.38,7.81,0,0,0
670,1987,3,3,2,0,0,0,6640,3,3,670,3,2,-14.98,5.24,16.43,6.64,0,0,0
670,1988,3,2,2,0,0,0,6310,3,2,670,3,3,-4.97,5.07,16.48,6.31,0,0,0
670,1989,3,2,1,0,0,0,6170,3,2,670,3,2,-2.22,4.84,16.53,6.17,0,0,0
670,1990,3,2,1,0,0,0,6660,3,2,670,3,2,7.94,4.55,16.58,6.66,0,0,1
670,1991,3,2,1,0,0,0,7450,3,2,670,3,2,11.86,3.15,16.61,7.45,0,0,1
670,1992,2,3,1,0,0,0,7510,2,3,670,3,2,0.81,3.25,16.64,7.51,0,0,0
670,1993,3,3,1,0,0,0,7570,3,3,670,2,3,0.8,3.97,16.68,7.57,0,0,0
678,1976,NA,2,2,1,0,0,318,2,2,678,NA,NA,NA,NA,15.39,0.32,0,0,0
678,1977,NA,2,2,1,0,0,435,2,2,678,2,2,36.79,1.09,15.4,0.44,0,0,0
678,1978,NA,2,2,1,0,0,519,2,2,678,2,2,19.31,2.24,15.43,0.52,0,0,0
678,1979,NA,3,2,1,0,0,652,3,3,678,2,2,25.63,2.32,15.45,0.65,0,0,0
678,1980,NA,3,2,1,0,0,578,3,3,678,3,3,-11.35,4,15.49,0.58,0,0,0
678,1981,NA,3,2,1,0,0,619,3,3,678,3,3,7.09,2.4,15.51,0.62,0,0,0
678,1982,NA,3,2,1,0,0,660,3,3,678,3,3,6.62,2.34,15.54,0.66,0,0,0
678,1983,NA,3,2,1,0,0,715,3,3,678,3,3,8.33,4.35,15.58,0.72,0,0,0
678,1984,NA,3,3,1,0,0,523,3,3,678,3,3,-26.85,2.88,15.61,0.52,0,0,0
678,1985,2,2,3,1,0,0,615,2,2,678,3,3,17.59,9.14,15.69,0.62,0,0,0
678,1986,NA,4,3,1,0,0,707,4,4,678,2,2,14.96,8.36,15.77,0.71,0,0,0
678,1987,3,3,3,1,0,0,635,3,3,678,4,4,-10.18,3,15.8,0.64,0,0,0
678,1988,3,4,3,1,0,0,575,3,4,678,3,3,-9.45,3,15.83,0.57,0,0,0
678,1989,3,3,3,1,0,0,515,3,3,678,3,4,-10.43,3,15.86,0.52,0,0,0
678,1990,2,3,2,1,0,0,454,2,3,678,3,3,-11.84,45.56,16.24,0.45,NA,0,0
678,1991,2,3,2,1,0,0,399,2,3,678,2,3,-12.11,2.27,16.26,0.4,NA,0,0
678,1992,3,3,2,1,0,0,351,3,3,678,2,3,-12.03,2.22,16.28,0.35,NA,0,0
678,1993,3,3,4,1,0,0,309,3,3,678,3,3,-11.97,2.17,16.3,0.31,NA,0,0
680,1976,3,NA,1,0,1,1,NA,3,3,680,NA,NA,NA,NA,15.79,NA,0,0,0
680,1977,3,NA,1,0,1,1,NA,3,3,680,3,3,NA,3.23,15.82,NA,0,0,0
680,1978,NA,NA,1,0,1,1,NA,NA,NA,680,3,3,NA,3.43,15.85,NA,0,0,0
680,1979,NA,3,2,0,1,1,NA,3,3,680,NA,NA,NA,3.48,15.89,NA,0,0,0
680,1980,3,3,2,0,1,1,NA,3,3,680,3,3,NA,3.42,15.92,NA,0,0,0
680,1981,3,2,2,0,1,1,NA,3,2,680,3,3,NA,3.41,15.96,NA,0,0,0
680,1982,2,3,2,0,1,1,NA,2,3,680,3,2,NA,3.42,15.99,NA,0,0,0
680,1983,2,3,2,0,1,1,NA,2,3,680,2,3,NA,3.38,16.02,NA,0,0,0
680,1984,2,3,2,0,1,1,NA,2,3,680,2,3,NA,3.24,16.05,NA,0,0,0
680,1985,3,3,2,0,1,1,NA,3,3,680,2,3,NA,3.08,16.08,NA,0,0,0
680,1986,4,5,2,0,1,1,NA,4,5,680,3,3,NA,2.99,16.11,NA,0,1,0
680,1987,3,3,2,0,1,1,NA,3,3,680,4,5,NA,2.99,16.14,NA,0,0,0
680,1988,3,3,1,0,1,1,NA,3,3,680,3,3,NA,3.05,16.17,NA,0,0,0
680,1989,3,3,1,0,1,1,NA,3,3,680,3,3,NA,3.01,16.2,NA,0,0,0
680,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,3,3,NA,3.62,16.24,NA,NA,NA,NA
680,1991,NA,NA,NA,NA,NA,NA,520,NA,NA,680,NA,NA,NA,11.19,16.34,0.52,NA,NA,NA
680,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,NA,NA,NA,3.63,16.38,NA,NA,NA,NA
680,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,1976,1,1,2,0,0,1,14510,1,1,690,NA,NA,NA,NA,13.89,14.51,0,0,0
690,1977,NA,1,2,0,0,1,14030,1,1,690,1,1,-3.31,6.62,13.95,14.03,0,0,0
690,1978,NA,1,2,0,0,1,15350,1,1,690,1,1,9.41,6.47,14.01,15.35,0,0,0
690,1979,NA,1,2,0,0,1,18460,1,1,690,1,1,20.26,6.4,14.07,18.46,0,0,0
690,1980,NA,1,2,0,0,1,17830,1,1,690,1,1,-3.41,6.1,14.13,17.83,0,0,0
690,1981,NA,1,4,0,0,1,20210,1,1,690,1,1,13.35,5.53,14.19,20.21,0,0,0
690,1982,NA,1,4,0,0,1,18990,1,1,690,1,1,-6.04,5.03,14.24,18.99,0,0,0
690,1983,3,1,4,0,0,1,18530,3,1,690,1,1,-2.42,4.53,14.28,18.53,0,0,0
690,1984,2,NA,4,0,0,1,17550,2,2,690,3,1,-5.29,3.89,14.32,17.55,0,0,0
690,1985,3,2,4,0,0,1,15620,3,2,690,2,2,-11,3.44,14.35,15.62,0,0,0
690,1986,2,2,2,0,0,1,16950,2,2,690,3,2,8.51,4.61,14.4,16.95,0,0,0
690,1987,2,2,2,0,0,1,14900,2,2,690,2,2,-12.09,4.58,14.44,14.9,0,0,0
690,1988,1,2,2,0,0,1,13920,1,2,690,2,2,-6.58,4.54,14.49,13.92,0,0,0
690,1989,2,2,2,0,0,1,NA,2,2,690,1,2,NA,4.6,14.53,NA,0,0,0
690,1990,5,5,1,0,0,1,NA,5,5,690,2,2,NA,4.64,14.58,NA,NA,0,1
690,1991,4,5,2,0,0,1,NA,4,5,690,5,5,NA,-32.15,14.19,NA,0,NA,1
690,1992,3,NA,3,0,0,1,NA,3,3,690,4,5,NA,-3.03,14.16,NA,0,0,0
690,1993,3,3,3,0,0,1,23350,3,3,690,3,3,NA,13.48,14.29,23.35,0,0,0
692,1976,3,2,2,0,0,1,4354,3,2,692,NA,NA,NA,NA,12.52,4.35,0,0,0
692,1977,3,2,2,0,0,1,3819,3,2,692,3,2,-12.29,5.09,12.57,3.82,0,0,0
692,1978,3,2,2,0,0,1,3791,3,2,692,3,2,-0.73,4.84,12.62,3.79,0,0,0
692,1979,3,2,2,0,0,1,4888,3,2,692,3,2,28.94,5.28,12.67,4.89,0,0,0
692,1980,3,2,3,0,0,1,7542,3,2,692,3,2,54.3,4.7,12.72,7.54,0,0,0
692,1981,3,2,3,0,0,1,8168,3,2,692,3,2,8.3,5.69,12.77,8.17,0,0,0
692,1982,3,3,3,0,0,1,8830,3,3,692,3,2,8.1,5.95,12.83,8.83,0,0,0
692,1983,3,3,3,0,0,1,9440,3,3,692,3,3,6.91,4.28,12.87,9.44,0,0,0
692,1984,3,3,3,0,0,1,9750,3,3,692,3,3,3.28,4.36,12.92,9.75,0,0,0
692,1985,3,2,3,0,0,1,8260,3,2,692,3,3,-15.28,4.42,12.96,8.26,0,0,0
692,1986,3,2,3,0,0,1,7810,3,2,692,3,2,-5.45,4,13,7.81,0,0,0
692,1987,3,3,3,0,0,1,6850,3,3,692,3,2,-12.29,3.62,13.03,6.85,0,0,0
692,1988,3,3,3,0,0,1,6200,3,3,692,3,3,-9.49,3.28,13.07,6.2,0,0,0
692,1989,3,3,2,0,0,1,6770,3,3,692,3,3,9.19,3.38,13.1,6.77,0,0,0
692,1990,3,3,2,0,0,1,6850,3,3,692,3,3,1.18,2.86,13.13,6.85,0,0,1
692,1991,3,2,2,0,0,1,7150,3,2,692,3,3,4.38,2.58,13.15,7.15,0,0,1
692,1992,2,2,2,0,0,1,7510,2,2,692,3,2,5.03,2.71,13.18,7.51,0,0,0
692,1993,2,2,2,0,0,1,7870,2,2,692,2,2,4.79,7.55,13.25,7.87,0,0,0
694,1976,NA,NA,3,0,0,1,15760,NA,NA,694,NA,NA,NA,NA,12.11,15.76,NA,0,0
694,1977,NA,NA,3,0,0,1,14880,NA,NA,694,NA,NA,-5.58,5.52,12.16,14.88,NA,0,0
694,1978,NA,1,3,0,0,1,18200,1,1,694,NA,NA,22.31,4.71,12.21,18.2,NA,0,0
694,1979,NA,1,3,0,0,1,21250,1,1,694,1,1,16.76,6,12.26,21.25,NA,0,0
694,1980,NA,1,3,0,0,1,31160,1,1,694,1,1,46.64,8.02,12.34,31.16,NA,0,0
694,1981,NA,1,3,0,0,1,36670,1,1,694,1,1,17.68,8.73,12.43,36.67,NA,0,0
694,1982,NA,2,3,0,0,1,30380,2,2,694,1,1,-17.15,9.64,12.52,30.38,NA,0,0
694,1983,NA,2,3,0,0,1,23410,2,2,694,2,2,-22.94,9.52,12.61,23.41,NA,0,0
694,1984,NA,2,3,0,0,1,22110,2,2,694,2,2,-5.55,9.7,12.7,22.11,NA,0,0
694,1985,NA,2,3,0,0,1,19190,2,2,694,2,2,-13.21,9.15,12.79,19.19,NA,0,0
694,1986,NA,2,3,0,0,1,15410,2,2,694,2,2,-19.7,4.19,12.83,15.41,NA,0,0
694,1987,NA,1,3,0,0,1,15240,1,1,694,2,2,-1.1,4.29,12.87,15.24,NA,0,0
694,1988,NA,1,3,0,0,1,14790,1,1,694,1,1,-2.95,4.11,12.91,14.79,NA,0,0
694,1989,NA,1,1,0,0,1,14910,1,1,694,1,1,0.81,4.2,12.95,14.91,NA,0,0
694,1990,NA,1,1,0,0,1,14190,1,1,694,1,1,-4.83,15.17,13.09,14.19,NA,0,1
694,1991,NA,2,1,0,0,1,15310,2,2,694,1,1,7.89,2.26,13.12,15.31,NA,0,1
694,1992,1,1,1,0,0,1,16750,1,1,694,2,2,9.41,2.21,13.14,16.75,NA,0,0
694,1993,1,1,1,0,0,1,15140,1,1,694,1,1,-9.61,0.39,13.14,15.14,NA,0,0
696,1976,NA,NA,3,0,0,1,20290,NA,NA,696,NA,NA,NA,NA,13.31,20.29,0,0,0
696,1977,NA,1,3,0,0,1,22590,1,1,696,NA,NA,11.34,18.6,13.48,22.59,0,0,0
696,1978,NA,1,3,0,0,1,20690,1,1,696,1,1,-8.41,16.67,13.63,20.69,0,0,0
696,1979,NA,1,3,0,0,1,25050,1,1,696,1,1,21.07,13.57,13.76,25.05,0,0,0
696,1980,NA,1,3,0,0,1,29430,1,1,696,1,1,17.49,10.25,13.86,29.43,0,0,0
696,1981,NA,1,3,0,0,1,31270,1,1,696,1,1,6.25,8.05,13.94,31.27,0,0,0
696,1982,NA,1,3,0,0,1,28480,1,1,696,1,1,-8.92,6.39,14,28.48,0,0,0
696,1983,NA,1,3,0,0,1,24950,1,1,696,1,1,-12.39,4.92,14.05,24.95,0,0,0
696,1984,1,1,3,0,0,1,24210,1,1,696,1,1,-2.97,3.97,14.08,24.21,0,0,0
696,1985,1,1,3,0,0,1,21620,1,1,696,1,1,-10.7,3.13,14.11,21.62,0,0,0
696,1986,1,1,3,0,0,1,17230,1,1,696,1,1,-20.31,3.19,14.15,17.23,0,0,0
696,1987,2,1,3,0,0,1,17620,2,1,696,1,1,2.26,3.3,14.18,17.62,0,0,0
696,1988,2,1,3,0,0,1,16910,2,1,696,2,1,-4.03,3.34,14.21,16.91,0,0,0
696,1989,2,1,2,0,0,1,18510,2,1,696,2,1,9.46,3.36,14.24,18.51,0,0,0
696,1990,2,1,2,0,0,1,22370,2,1,696,2,1,20.85,3.45,14.28,22.37,0,0,1
696,1991,2,2,2,0,0,1,22060,2,2,696,2,1,-1.39,3.08,14.31,22.06,0,0,1
696,1992,1,2,2,0,0,1,22020,1,2,696,2,2,-0.18,2.75,14.34,22.02,0,0,0
696,1993,1,1,1,0,0,1,22470,1,1,696,1,2,2.04,54.49,14.77,22.47,0,0,0
698,1976,1,1,2,0,0,1,2840,1,1,698,NA,NA,NA,NA,13.59,2.84,0,0,0
698,1977,NA,1,2,0,0,1,2860,1,1,698,1,1,0.7,5.11,13.64,2.86,0,0,0
698,1978,NA,2,2,0,0,1,2800,2,2,698,1,1,-2.1,5.34,13.7,2.8,0,0,0
698,1979,NA,2,2,0,0,1,3080,2,2,698,2,2,10,5.52,13.75,3.08,0,0,0
698,1980,NA,2,2,0,0,1,3650,2,2,698,2,2,18.51,5.44,13.8,3.65,0,0,0
698,1981,NA,2,2,0,0,1,5800,2,2,698,2,2,58.9,5.36,13.86,5.8,0,0,0
698,1982,NA,2,2,0,0,1,7010,2,2,698,2,2,20.86,5.38,13.91,7.01,0,0,0
698,1983,NA,2,2,0,0,1,7110,2,2,698,2,2,1.43,5.1,13.96,7.11,0,0,0
698,1984,NA,2,2,0,0,1,7250,2,2,698,2,2,1.97,4.86,14.01,7.25,0,0,0
698,1985,NA,2,2,0,0,1,7410,2,2,698,2,2,2.21,4.47,14.05,7.41,0,0,0
698,1986,NA,2,2,0,0,1,6400,2,2,698,2,2,-13.63,4.12,14.09,6.4,0,0,0
698,1987,NA,2,2,0,0,1,5550,2,2,698,2,2,-13.28,3.95,14.13,5.55,0,0,0
698,1988,NA,1,2,1,0,1,4850,1,1,698,2,2,-12.61,3.73,14.16,4.85,0,0,0
698,1989,NA,2,2,1,0,1,5120,2,2,698,1,1,5.57,3.67,14.2,5.12,0,0,0
698,1990,NA,1,2,1,0,1,5690,1,1,698,2,2,11.13,3.67,14.24,5.69,0,0,1
698,1991,NA,1,2,1,0,1,6140,1,1,698,1,1,7.91,3.87,14.27,6.14,0,0,1
698,1992,NA,NA,2,1,0,1,6480,NA,NA,698,1,1,5.54,4.11,14.32,6.48,0,0,0
698,1993,NA,1,2,0,0,1,5600,1,1,698,NA,NA,-13.58,0.12,14.32,5.6,0,0,0
700,1976,2,2,1,0,0,0,194,2,2,700,NA,NA,NA,NA,16.48,0.19,0,0,0
700,1977,4,2,1,0,0,0,212,4,2,700,2,2,9.28,2.58,16.51,0.21,0,0,0
700,1978,4,3,1,1,1,0,232,4,3,700,4,2,9.43,2.61,16.53,0.23,0,1,0
700,1979,5,5,1,1,1,0,237,5,5,700,4,3,2.16,2.61,16.56,0.24,0,1,0
700,1980,5,5,1,1,1,0,240,5,5,700,5,5,1.27,2.59,16.58,0.24,0,1,0
700,1981,5,5,1,1,1,0,235,5,5,700,5,5,-2.08,2.58,16.61,0.24,0,1,0
700,1982,5,5,1,1,1,0,230,5,5,700,5,5,-2.13,2.56,16.64,0.23,0,1,0
700,1983,5,5,1,1,1,0,230,5,5,700,5,5,0,2.55,16.66,0.23,0,1,0
700,1984,4,5,1,1,1,0,230,4,5,700,5,5,0,2.53,16.69,0.23,0,1,0
700,1985,5,5,1,1,1,0,230,5,5,700,4,5,0,2.52,16.71,0.23,0,1,0
700,1986,5,5,1,1,1,0,230,5,5,700,5,5,0,2.5,16.74,0.23,0,1,0
700,1987,4,5,1,1,1,0,230,4,5,700,5,5,0,2.49,16.76,0.23,0,1,0
700,1988,4,5,2,1,1,0,230,4,5,700,4,5,0,2.48,16.78,0.23,0,1,0
700,1989,4,5,1,1,1,0,230,4,5,700,4,5,0,2.47,16.81,0.23,0,1,0
700,1990,4,4,1,1,1,0,230,4,4,700,4,5,0,2.47,16.83,0.23,0,1,0
700,1991,4,5,1,1,1,0,230,4,5,700,4,4,0,2.58,16.86,0.23,0,1,0
700,1992,4,5,2,1,0,0,230,4,5,700,4,5,0,2.69,16.89,0.23,NA,1,0
700,1993,4,5,1,1,0,0,230,4,5,700,4,5,0,-19.21,16.67,0.23,NA,1,0
710,1976,4,NA,1,0,1,0,306,4,4,710,NA,NA,NA,NA,20.65,0.31,0,0,0
710,1977,4,NA,2,0,1,0,363,4,4,710,4,4,18.63,1.37,20.67,0.36,0,0,0
710,1978,3,NA,2,0,1,0,409,3,3,710,4,4,12.67,1.35,20.68,0.41,0,0,0
710,1979,3,3,2,0,1,0,455,3,3,710,3,3,11.25,1.34,20.69,0.46,0,0,1
710,1980,3,3,2,0,1,0,270,3,3,710,3,3,-40.66,1.26,20.7,0.27,0,0,0
710,1981,2,3,2,0,1,0,290,2,3,710,3,3,7.41,1.29,20.72,0.29,0,0,0
710,1982,3,2,2,0,1,0,290,3,2,710,2,3,0,1.48,20.73,0.29,0,0,0
710,1983,3,2,2,0,1,0,300,3,2,710,3,2,3.45,1.46,20.75,0.3,0,0,0
710,1984,2,3,2,0,1,0,340,2,3,710,3,2,13.33,1.32,20.76,0.34,0,0,0
710,1985,3,3,2,0,1,0,380,3,3,710,2,3,11.76,1.37,20.77,0.38,0,0,1
710,1986,3,2,2,0,1,0,390,3,2,710,3,3,2.63,1.5,20.79,0.39,0,0,1
710,1987,3,3,2,0,1,0,380,3,3,710,3,2,-2.56,1.62,20.8,0.38,0,0,1
710,1988,3,3,2,0,1,0,380,3,3,710,3,3,0,1.62,20.82,0.38,0,0,0
710,1989,5,5,1,0,1,0,380,5,5,710,3,3,0,1.55,20.84,0.38,0,0,0
710,1990,4,4,1,0,1,0,410,4,4,710,5,5,7.89,1.35,20.85,0.41,0,0,0
710,1991,4,3,1,0,1,0,440,4,3,710,4,4,7.32,1.28,20.86,0.44,0,0,0
710,1992,4,3,1,0,1,0,470,4,3,710,4,3,6.82,1.22,20.87,0.47,0,0,0
710,1993,3,3,1,0,1,0,490,3,3,710,4,3,4.26,1.96,20.89,0.49,0,0,0
712,1976,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,NA,14.21,NA,0,NA,0
712,1977,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.82,14.24,NA,0,NA,0
712,1978,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.81,14.27,NA,0,NA,0
712,1979,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.8,14.3,NA,0,NA,0
712,1980,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.84,14.32,NA,0,NA,0
712,1981,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.83,14.35,NA,0,NA,0
712,1982,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.81,14.38,NA,0,NA,0
712,1983,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.79,14.41,NA,0,NA,0
712,1984,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.77,14.43,NA,0,NA,0
712,1985,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.8,14.46,NA,0,NA,0
712,1986,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.78,14.49,NA,0,NA,0
712,1987,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.8,14.52,NA,0,0,0
712,1988,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.78,14.54,NA,0,0,0
712,1989,NA,NA,1,0,1,0,NA,NA,NA,712,NA,NA,NA,2.8,14.57,NA,0,0,0
712,1990,NA,1,4,0,0,0,NA,1,1,712,NA,NA,NA,2.77,14.6,NA,4,0,0
712,1991,1,1,6,0,0,0,NA,1,1,712,1,1,NA,2.74,14.63,NA,4,0,0
712,1992,1,1,5,0,0,0,NA,1,1,712,1,1,NA,2.71,14.65,NA,4,0,0
712,1993,1,1,6,0,0,0,400,1,1,712,1,1,NA,2.12,14.67,0.4,8,0,0
713,1976,NA,NA,3,0,0,0,1029,NA,NA,713,NA,NA,NA,NA,16.62,1.03,0,0,0
713,1977,3,3,3,0,0,0,1160,3,3,713,NA,NA,12.73,2.05,16.64,1.16,0,0,0
713,1978,3,2,3,0,0,0,1527,3,2,713,3,3,31.64,1.97,16.66,1.53,0,0,0
713,1979,3,2,3,0,0,0,1847,3,2,713,3,2,20.96,1.99,16.68,1.85,0,0,0
713,1980,3,3,3,0,0,0,2255,3,3,713,3,2,22.09,1.95,16.69,2.26,0,0,0
713,1981,3,3,3,0,0,0,2463,3,3,713,3,3,9.22,1.86,16.71,2.46,0,0,0
713,1982,3,2,3,0,0,0,2670,3,2,713,3,3,8.4,1.82,16.73,2.67,0,0,0
713,1983,3,3,3,0,0,0,2861,3,3,713,3,2,7.15,1.68,16.75,2.86,0,0,0
713,1984,2,2,3,0,0,0,3140,2,2,713,3,3,9.75,1.29,16.76,3.14,0,0,0
713,1985,2,2,3,0,0,0,3376,2,2,713,2,2,7.52,1.35,16.77,3.38,0,0,0
713,1986,2,2,3,0,0,0,3611,2,2,713,2,2,6.96,1.32,16.79,3.61,0,0,0
713,1987,2,2,3,0,0,0,4502,2,2,713,2,2,24.67,1.24,16.8,4.5,0,0,0
713,1988,2,3,3,0,0,0,4595,2,3,713,2,2,2.07,0.92,16.81,4.6,0,0,0
713,1989,2,2,4,0,0,0,4688,2,2,713,2,3,2.02,0.91,16.82,4.69,0,0,0
713,1990,2,2,5,0,0,0,4780,2,2,713,2,2,1.96,0.91,16.83,4.78,0,0,0
713,1991,2,2,5,0,0,0,4876,2,2,713,2,2,2.01,1.4,16.84,4.88,6,0,0
713,1992,1,2,5,0,0,0,4973,1,2,713,2,2,1.99,1.4,16.85,4.97,6,0,0
